movie_id,movie_name,genre,description,director,star
tt0062819,Commandos,action,"During World War II, an Italian-American commando outfit disguised as an Italian Army unit is parachuted behind Axis lines in North Africa.",Armando Crispino,"Lee Van Cleef, 
Jack Kelly, 
Giampiero Albertini, 
Marino Masé"
tt5125414,Amazon Obhijaan,action,"Shankar, an adventurer, teams up with Anna Florian and her father to travel a thousand miles and fight off every danger to reach the mythical city of El Dorado.",Kamaleswar Mukherjee,"Dev, 
David James, 
Svetlana Gulakova, 
Laboni Sarkar"
tt5875460,How I Got There,action,"Two best friends from childhood stumble on a shipment of guns, they seize a once in a lifetime opportunity to get rich quick. Way over their heads, their wild ride takes a dangerous turn ...                See full summary »",Zeyad Alhusaini,"Ron Perlman, 
Hamad Al Omani, 
Yaqoob Abdullah, 
Jaaved Jaaferi"
tt0246692,Gamle mænd i nye biler,action,"Fresh out of a Danish prison, Harald bosses his old gang around, into visiting his hospitalized foster dad, who wants to see his bio son before dying. The son's in a Swedish prison. Then there's a money matter - robbing a bank.",Lasse Spang Olsen,"Kim Bodnia, 
Torkel Petersson, 
Tomas Villum Jensen, 
Nikolaj Lie Kaas"
tt0213611,Dharam Veer,action,Movie revolves around two brothers who are separated during birth but meet as adults and form a deep friendship. Also about the challenges that test their friendship.,Manmohan Desai,"Dharmendra, 
Zeenat Aman, 
Jeetendra, 
Neetu Singh"
tt11779210,Pachamanga,action,Add a Plot,Jayesh Mynagappally,"Prathap Pothen, 
Amjath Moosa, 
Sona Heiden, 
Jipsa Beegam"
tt0029047,In Old Chicago,action,"The O'Leary brothers--honest Jack and roguish Dion--become powerful figures, and eventually rivals, in Chicago on the eve of its Great Fire.",Henry King,"Tyrone Power, 
Alice Faye, 
Don Ameche, 
Alice Brady"
tt2083379,A Dark Truth,action,A former CIA operative turned political talk show host is hired by a disaffected corporate shareholder to expose her company's cover-up of an incident and deaths in an Ecuadorian village.,Damian Lee,"Andy Garcia, 
Kim Coates, 
Deborah Kara Unger, 
Forest Whitaker"
tt0126344,I Went Down,action,"Irish action comedy. An ex-con is forced into taking on a new task by a ruthless crime-boss, but finds he is hindered by the partner he has been teamed up with. However, he soon realizes they must work together if they are to survive.",Paddy Breathnach,"Brendan Gleeson, 
Peter McDonald, 
Antoine Byrne, 
David Wilmot"
tt1458915,Tactical Force,action,"A training exercise for the LAPD SWAT Team goes terribly wrong when they find themselves pitted against two rival gangs while trapped in an abandoned Hangar, armed with nothing but blanks.",Adamo P. Cultraro,"Steve Austin, 
Michael Shanks, 
Michael Jai White, 
Adrian Holmes"
tt11069220,Shrapnel,action,A former Marine and his old war buddy face off against the Mexican cartel behind the disappearance of his daughter.,William Kaufman,"Cam Gigandet, 
Jason Patric, 
Megan Elisabeth Kelly, 
Mauricio Mendoza"
tt13156466,The Other Side of Darkness,action,A 16 year-old girl receives a mysterious birthday gift that leads her and her friends on an adventurous collision course towards a plot to dismantle America's power grid.,Adam Deierling,"Maggie Callahan, 
Scott C. Davis, 
Olivia Billings, 
Drake Tobias"
tt4497338,Interrogation,action,"An FBI agent (Copeland) shoots, but not fatally wounds a dissident gunman. His interrogation reveals many pieces to a plot which threatens the city.",Stephen Reynolds,"Julia Benson, 
Adam Copeland, 
C.J. Perry Barnyashev, 
Patrick Sabongui"
tt0459543,Sigma,action,"Without a moment to think, and no time to question, Dr. Adam Lemay is suddenly forced into a conspiracy of unknown proportions and is left with no options but to comply to the will of an ...                See full summary »",Jesse Heffring,"Colin Walsh, 
Alexander Cajuste, 
Patricia McKenzie, 
Allan Michael Brunet"
tt8633296,Alien Predator,action,"When a black ops team is sent to investigate the crash of an unidentified aircraft, they soon find themselves being hunted by the former occupants.",Jared Cohn,"Xavi Israel, 
Dutch Hofstetter, 
Alex West, 
Amanda Rivas"
tt4591310,The Monkey King 2,action,"When a travelling monk is stranded in a wasteland, The Monkey King must escort him across the land to retrieve sacred scriptures and protect him from an evil demon.",Soi Cheang,"Aaron Kwok, 
Gong Li, 
Shaofeng Feng, 
Shenyang Xiao"
tt14598638,The Warriorr,action,"When Satya raises his voice against Guru, the latter revolts and bashes the former to hell. Satya makes a comeback as a cop to take revenge on Guru and put an end to his crime in Kurnool city.",N. Linguswamy,"Ram Pothineni, 
Aadhi, 
Krithi Shetty, 
Akshara Gowda"
tt3495000,Mardaani,action,"A story of Shivani Shivaji Roy, Crime Branch, who sets out to confront the mastermind behind a child trafficking mafia.",Pradeep Sarkar,"Rani Mukerji, 
Jisshu Sengupta, 
Anant Vidhaat Sharma, 
Mona Ambegaonkar"
tt16549134,Legacy,action,The story centres around the Saviour family and their enemies who are trying to steal the families Legacy.,Dan Brothers,"Jamie Humphrey, 
Dave Courtney, 
Melly Myers, 
Ian Griggs"
tt0292886,Eight Hundred Bullets,action,"Julián Torralba is a former movie stuntman in Almeria, Spain. He and several of his colleagues, who once made a living in American Westerns shot in Spain, now are reduced to doing stunt ...                See full summary »",Álex de la Iglesia,"Sancho Gracia, 
Ángel de Andrés López, 
Carmen Maura, 
Eusebio Poncela"
tt0115747,Breakaway,action,"Myra made the mistake of stealing money from the mob. Now on the run, she is betrayed by her boyfriend and loses the money to an innocent bystander, Gina. They are pursued by a pack of bloodthirsty mobsters and a relentless hitman.",Sean Dash,"Teri Fruichantie, 
Joe Estevez, 
Tonya Harding, 
Richard Beatty"
tt1650060,SGT. Will Gardner,action,A troubled Iraq War veteran struggling to reintegrate into society sets out on a cross-country journey with the hope of reuniting with his young son.,Max Martini,"Max Martini, 
Omari Hardwick, 
Lily Rabe, 
Robert Patrick"
tt3112654,Mea culpa,action,"Franck and Simon are both good cops and partners. Simon has been troubled since he killed three in a drunk driving accident, but when Simons son witnesses a murder, and is hunted by ruthless killers, he's efficiently back.",Fred Cavayé,"Vincent Lindon, 
Gilles Lellouche, 
Nadine Labaki, 
Gilles Cohen"
tt0126698,Tiger Claws II,action,"The Tiger Claws killer is broken out of jail by a former colleague, who acquires a large shipment of weapons and schemes to open a portal to the past into an ancient martial arts temple.",J. Stephen Maunder,"Jalal Merhi, 
Bolo Yeung, 
Cynthia Rothrock, 
Ong Soo Han"
tt0114432,Hidden Assassin,action,A CIA agent gets caught up in political intrigue after he gets brought in to solve the murder of a Cuban ambassador.,Ted Kotcheff,"Dolph Lundgren, 
Maruschka Detmers, 
Assumpta Serna, 
Gavan O'Herlihy"
tt0063568,If You Meet Sartana... Pray for Your Death,action,"A cabal of dignitaries hire Mexican and American gangsters to steal their bank's shipment of gold as part of an insurance scam, but master gunfighter Sartana interferes with their plans.",Gianfranco Parolini,"Gianni Garko, 
William Berger, 
Sydney Chaplin, 
Gianni Rizzo"
tt1664806,Raavanan,action,"A bandit leader kidnaps the wife of the policeman who killed his sister, but later falls in love with her.",Mani Ratnam,"Vikram, 
Aishwarya Rai Bachchan, 
Prithviraj Sukumaran, 
Priyamani"
tt0114230,Raja,action,"Raja and Madhu fall in love and decide to get married. However, her brothers are against the alliance and devise a plan to drive the two apart.",Indra Kumar,"Sanjay Kapoor, 
Madhuri Dixit, 
Mukesh Khanna, 
Dalip Tahil"
tt6470762,Mazinger Z: INFINITY,action,"When the evil Dr Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.",Junji Shimizu,"Shôtarô Morikubo, 
Ai Kayano, 
Sumire Uesaka, 
Toshihiko Seki"
tt0108559,White Wolves: A Cry in the Wild II,action,"A two-week trek through the Cascade Mountains tries the survival instincts of five adventurous teenagers. At first, it's all a good time. Shooting the rapids, exploring caves and making new...                See full summary »",Catherine Cyran,"Matt McCoy, 
David Moscow, 
Mark-Paul Gosselaar, 
Ami Dolenz"
tt3313054,Accident,action,A group of teenagers suffer a terrible accident during a joy ride and get trapped at the bottom of a ravine.,Dan Tondowski,"Roxane Hayward, 
Karl Thaning, 
Tamer Burjaq, 
Stephanie Schildknecht"
tt4523538,Mia and the Dragon Princess,action,"Mia, a plucky barmaid, has her life thrown into chaos when a mysterious woman turns up at her workplace, on the run from a group of violent thugs and unable to speak English.",Richard Foster,"Paul McGann, 
Brian McCardie, 
Steve Meo, 
Daz Black"
tt0198837,Noll tolerans,action,"Johan is a two-fisted Gothenburg cop who finds himself in a shoot-out with jewel robbers. After the smoke has cleared, one robber, shot by his accomplice, and an innocent bystander, are ...                See full summary »",Anders Nilsson,"Jakob Eklund, 
Peter Andersson, 
Marie Richardson, 
Hanna Alsterlund"
tt5535942,Küçük Esnaf,action,"A small-time locksmith is left to pay late his father's debts to the mob, falling in love with a lawyer who's also in deep trouble.",Bedran Güzel,"Ibrahim Büyükak, 
Zeynep Kocak, 
Gupse Ozay, 
Cengiz Bozkurt"
tt2243900,Trouble Is My Business,action,Detective Roland Drake falls for two sisters from the Montemar family. One woman is dead and the other wants to kill him.,Tom Konkle,"Vernon Wells, 
Brittney Powell, 
Tom Konkle, 
David Beeler"
tt0075339,Too Hot to Handle,action,Sexy adventure film has international hit lady Caffaro involved in James Bondish escapades in Manila.,Don Schain,"Cheri Caffaro, 
Aharon Ipalé, 
Vic Diaz, 
Corinne Calvet"
tt0067133,Ginger,action,A rich society girl is recruited to go undercover and expose a drug/blackmail/prostitution ring in her small town.,Don Schain,"Cheri Caffaro, 
Duane Tucker, 
Herbert Kerr, 
Casey Donovan"
tt0082594,Kaalia,action,"Jailed for robbing his brother's unscrupulous employer, a simpleton has a transformation while in prison, emerging with a violent mission for revenge.",Tinnu Anand,"Amitabh Bachchan, 
Asha Parekh, 
Parveen Babi, 
Amjad Khan"
tt0127626,Kiler,action,"\"An innocent cab driver Jurek Kiler is mistaken for a contract killer and imprisoned. Soon, he is sprung by a mob boss who needs \"\"Killer\"\" for a few more jobs.\"",Juliusz Machulski,"Cezary Pazura, 
Malgorzata Kozuchowska, 
Jerzy Stuhr, 
Janusz Rewinski"
tt0339496,Wang hang ba do,action,"In Hong Kong, an elite gang of robbers - regarded as somewhat of a crime dream team - is formed, each member selected for their previous well-planned, swift, and successful operations. They...                See full summary »",Bee Chan,"Eric Tsang, 
Simon Yam, 
Michael Wong, 
Mary Kwan"
tt0762137,Sucker Punch,action,"After a lost fight, a fighter wants back in the ring, seeking revenge on the fighter who knocked him out. When he comes toe to toe with him, he'll make sure his fists do the talking.",Malcolm Martin,"Gordon Alexander, 
Antonio Fargas, 
Ian Freeman, 
Tom Hardy"
tt0123102,Hero,action,"After his friend is imprisoned, a hitman kidnaps the daughter of the police commissioner by telling her that he is a police officer.",Subhash Ghai,"Sanjeev Kumar, 
Shammi Kapoor, 
Jackie Shroff, 
Meenakshi Sheshadri"
tt0091360,Young Dragons: Kung Fu Kids,action,"Ah Kuo, Xiao Yu and Chubby are three country bumpkins living in the mountains with their cantankerous grandfather, who teaches the boys about discipline, dedication and devotion through ...                See full summary »",Mei-Chun Chang,"Cheng-Kuo Yen, 
Shiao-Hu Tso, 
Chung-Jung Chen, 
David Wu"
tt7725626,Viswasam,action,"A village ruffian, who settles disputes in his native, takes on a big shot when he tries to sort out the rough patch in his marriage after several years.",Siva,"Ajith Kumar, 
Nayanthara, 
Jagapathi Babu, 
Anikha Surendran"
tt0114231,Ram Jaane,action,"A social worker tries diligently to steer a group of wayward street urchins on the right path. But his childhood friend, now a fearless gangster, plans to bring the children into his fold.",Rajiv Mehra,"Shah Rukh Khan, 
Juhi Chawla, 
Vivek Mushran, 
Pankaj Kapur"
tt3566610,129,action,"In 2063 a soldier named 129 escapes from Merdocorp. The company is chasing him. They have serious technological developments: cloned organs, robots, flying cars. The soldier does not remember anything, but he wants to know his past.",Peter Noel,"Péter Kálloy Molnár, 
Gerda Pikali, 
Barnabás Szabó Sipos, 
Zsolt Dér"
tt10687220,Nikamma,action,A lazy slacker struggles to get along with his diligent sister-in-law - until they must step up and fight together against a common enemy.,Sabir Khan,"Abhimanyu Dasani, 
Shilpa Shetty Kundra, 
Shirley Setia, 
Samir Soni"
tt12951846,Devil's Triangle,action,"When a group of marine biologists crash land in the Bermuda Triangle, they realize they have stumbled into the lost city of Atlantis.",Brendan Petrizzo,"Fred Williamson, 
Morgan Bradley, 
Alyson Gorske, 
Liam Hawley"
tt9109072,Knuckledust,action,"A former marine is trapped in an elite underground fight club. When cops swoop in they discover only one man left alive, him. But all is not as it seems. Is he the sole survivor or a mass murderer?",James Kermack,"Kate Dickie, 
Alex Ferns, 
Phil Davis, 
Olivier Richters"
tt0371920,Rottweiler,action,"Dante travels across a desolate, futuristic Spain in search of his girlfriend, Ula. He is pursued by a bloodthirsty, cybernetic Rottweiler.",Brian Yuzna,"William Miller, 
Irene Montalà, 
Paulina Gálvez, 
Cornell John"
tt0099080,Baaghi: A Rebel for Love,action,"A saga of love as a man turns rebellious and goes against his family and society to protect his love, a prostitute from evil.",Deepak S. Shivdasani,"Salman Khan, 
Nagma, 
Shakti Kapoor, 
Kiran Kumar"
tt1453245,Devil's Playground,action,"As the world succumbs to a zombie apocalypse, Cole, a hardened mercenary, is chasing the one person who can provide a cure. In his way aren't only the flesh-eating, super-athletic cannibals...                See full summary »",Mark McQueen,"Danny Dyer, 
Craig Fairbrass, 
MyAnna Buring, 
Jaime Murray"
tt0042324,Chain Lightning,action,"Former World War II flying ace Matt Brennan takes a position as a test pilot for a commercial aircraft corporation and bumps into his old girlfriend, Jo Holloway, who now works as a receptionist for the company.",Stuart Heisler,"Humphrey Bogart, 
Eleanor Parker, 
Raymond Massey, 
Richard Whorf"
