title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Rambo: First Blood Part II,1985,96,Action,6.5,George P. Cosmatos,David Morrell,Richard Crenna,George Cheung,Vojislav Govedarica,Andy Wood,"\"Set around five years after 'First Blood', John Rambo (Sylvester Stallone) is working in a labor camp prison somewhere in the USA when he gets a visit from his former commander, Colonel Sam Trautman (Richard Crenna). Trautman offers Rambo the chance to be released from prison after being convicted by a military court after the events of the first film and given full clemency, but on condition of taking a mission where he will infiltrate Vietnam to search for American POWs that are still rumored to be held by the Vietnamese.Rambo travels with Trautman to Thailand and meets Marshal Murdock (Charles Napier), an American bureaucrat who is in charge of the operation, and his right-hand men who are freelance military contractors Ericson (Martin Kove) and Lifer (Steve Williams). Murdock tells Rambo that the American public is demanding knowledge about the POWs and they want a trained commando to go in and search for them. Rambo is briefed that he is only to photograph the POWs and not to rescue them, nor is he to engage any enemy soldiers due to the unstable situation between the USA and Vietnam. Rambo reluctantly agrees and he is then told that a CIA informant named Co will be there to receive him in the jungles of Vietnam. Before he leaves on his mission, Rambo tells Trautman that Murdock is lying about his combat experience. Rambo tells Trautman he's the only person he can trust.Rambo parachutes into the Vietnamese jungle, but loses most of his equipment in the process due to the faulty jump and is left only with his knives, his bow, and arrows. Miles from his landing spot, Rambo is met by a woman named Co-Bao (Julia Nickson), who introduces herself as his contact (Murdock had incorrectly identified the contact as a man). Co arranges for her and Rambo to go upstream with a group of local river pirates. During the boat ride, Co reveals that she would like to eventually travel to America, while Rambo confides to her that he was chosen for this mission because he is expendable.Rambo is led to a nearby camp commanded by Captain Vinh (William Ghent). After dispatching a sentry with a throwing knife, Rambo finds an American, Banks (Andy Wood), hanging from a makeshift crucifixion and frees him. Banks warns that several other American POWs are being held there. A patrol discovers the dead sentry, and Vinh's second-in-command, Lieutenant Tay (George Cheung), heads out into the jungles in search of the intruder. Rambo, Co, and Banks escape with the pirates, but are attacked by a Vietnamese gunboat and are promptly betrayed by the pirates, who fear the military's reprisals should they not cooperate; Rambo sends Co and Banks to safety and manages to destroy the gunboat with an RPG and kill all the pirates.Rambo radios and calls for extraction. Trautman, Ericson, and Lifer head out in a rescue chopper. However, once it becomes apparent that Rambo has a live POW with him, Murdock radios the chopper, ordering them to scrub the extraction and return to base. When Trautman protests, Lifer pulls a gun on him. Ericson tells him they have their orders (implying that he doesn't like it either), but Trautman denounces them both as \"\"goddamn mercenaries.\"\" Rambo and Banks watch helplessly as the helicopter flies off",and are forced to surrender as Tay's squad advances. Co,having escaped,watches from the jungle nearby.Back at the base in Thailand
Volunteers,1985,107,Comedy,5.5,Nicholas Meyer,Ken Levine,Xander Berkeley,George Plimpton,John Candy,Gedde Watanabe,"Lawrence (Tom Hanks), a partying, womanizing, college student with a gambling problem, runs up a large bill with a powerful gangster who has waited long enough for his money. The obnoxious, smart mouthed Lawrence was born into a lot of money, but his father refuses to bail him out of this one. When a thug comes to collect, Lawrence remembers that his friend Kent is flying to Bangkok to join the Peace Core.","","",""
Weird Science,1985,94,Comedy,6.6,John Hughes,John Hughes,Robert Downey Jr.,Bill Paxton,Britt Leach,Ilan Mitchell-Smith,"Nerdy social outcasts Gary Wallace (Anthony Michael Hall) and Wyatt Donnelly (Ilan Mitchell-Smith) are publicly humiliated by Ian (Robert Downey, Jr.) and Max (Robert Rusler) for swooning over their girlfriends Deb (Suzanne Snyder) and Hilly (Judie Aronson). Dejected and disappointed at their direction in life and wanting more, Gary convinces the uptight Wyatt that they need a boost of popularity in order to get their crushes away from Ian and Max. Alone for the weekend with Wyatt's parents gone, Gary is inspired by the 1931 classic Frankenstein to create a virtual girl using Wyatt's computer; infusing her with everything they can conceive to make the perfect dream woman. After hooking electrodes to a doll and hacking into a government computer system for more power, a power surge creates Lisa (Kelly Le Brock), a beautiful and intelligent woman with seemingly endless powers. Promptly, she conjures up a Cadillac convertible to take the boys out to a bar, using her powers to manipulate people into believing Gary and Wyatt are of age. The boys come up with the name Lisa based upon a failed romantic experience of Gary.","","",""
Manon of the Spring,1986,113,Drama,8.0,Claude Berri,Marcel Pagnol,Ticky Holgado,Jean Bouchaud,Gabriel Bacquier,Yves Montand,"\"The film \"\"Manon des Sources\"\" (1986)","together with \"\"Jean de Florette\"\" (1986)",which PRECEDES IT,are the screen rendition of Marcel Pagnol's exquisite novel
Poltergeist II: The Other Side,1986,91,Horror,5.7,Brian Gibson,Mark Victor,Julian Beck,Oliver Robins,Will Sampson,Noble Craig,"One year after the events of Poltergeist, Cuesta Verde, the Freelings' neighborhood from the first film, is being evacuated and turned into an archaeological paranormal dig centered around the spot where the Freelings' home stood before it imploded. The excavation leads to the discovery of an underground cave by a ground crew. Its existence is revealed to psychic Tangina Barrons (Zelda Rubinstein), who tells a friend of hers, Taylor (Will Sampson), a Native American shaman. After investigating the cave for himself, Taylor realizes that Rev. Henry Kane (Julian Beck), a deceased, insane preacher, has located Carol Anne and goes to defend her.","","",""
Short Circuit,1986,98,Comedy,6.6,John Badham,S.S. Wilson,Fisher Stevens,Marvin J. McIntyre,Tim Blaney,John Garber,"Number 5 is part of a series of prototype U.S. military S.A.I.N.T. (Strategic Artificially Intelligent Nuclear Transport) robots built for the Cold War by NOVA Laboratories. The series' inventors, Newton Graham Crosby and Ben Jabituya, are more interested in peaceful applications including music and social aid. After a demonstration of the robots' capabilities, Number 5 is hit by a lightning-induced power surge, scrambling its programming and giving it a sense of free will. Several incidents allow the robot to escape the facility accidentally, barely able to communicate and uncertain of its directive. In Astoria, Oregon, Stephanie Speck (who cares for animals and mistakes Number 5 for an extraterrestrial visitor) grants Number 5 access to books, television, and other stimuli, to satisfy his hunger for 'input'; whereupon Number 5 develops a whimsical and curious childlike personality. When Stephanie realizes Number 5 is a military invention, she contacts NOVA who send out a team to recover him, bringing one of the other robots along to help. When Number 5 accidentally crushes a grasshopper and gains an understanding of mortality, he concludes that if NOVA disassembles him he too will cease to be alive. Horrified, Number 5 steals Stephanie's van and flees, but the pair are cornered by NOVA, including Newton and Ben. Although Stephanie attempts to reveal his newly discovered sentience, Number 5 is deactivated and captured. Being taken on the way to NOVA, he manages to turn himself back on and escapes despite a tracker that had been placed on him. Returning to Stephanie for protection, Number 5's unusual actions catch the attention of his creators, but NOVA's CEO Dr. Howard Marner turns a deaf ear to their wild hypothesis.","","",""
The Whistle Blower,1986,100,Drama,6.2,Simon Langton,Julian Bond,Gordon Jackson,David Langton,John Gielgud,Nigel Havers,"Frank Jones (Caine) is a retired British naval officer and Korean War veteran, who is now a businessman. His bright but naive and idealistic son, Robert (Nigel Havers), works as a linguist at GCHQ, the top secret British intelligence listening station, using his love of Russian to listen to various pieces of communication on the other side of the Iron Curtain.","","",""
Wisdom,1986,109,Drama,5.7,Emilio Estevez,Emilio Estevez,Gene Ross,Liam Sullivan,Tom Skerritt,Richard Minchenberg,"\"John Wisdom is a young man just out of college. on the night of his high school graduation, he got drunk and stole a car. With a grand theft auto conviction he's branded a felon and as a result can't hold down a decent job. Seeing no future for himself, Wisdom takes a left turn: he decides to becomes a criminal \"\"for the people","\"\" evocative of Robin Hood. After seeing news reports about impoverished farmers and working class being sent to the bank to pay ownership debts",Wisdom goes on a bank robbing spree with his girlfriend,Karen Simmons; they erase loan and mortgage records
Best Seller,1987,95,Action,6.4,John Flynn,Larry Cohen,Sully Boyar,Brian Dennehy,James Woods,George Coe,"The movie opens in 1972 as a group of gunmen wearing Richard Nixon Halloween masks steal evidence from a police evidence storage unit, killing several officers in the process. Officer Dennis Meechum (Brian Dennehy) is seriously wounded after stabbing one of the robbers. He survives and publishes a book titled Inside Job based on his experience. Years later, Meechum, who by now has become an acclaimed author and a much decorated detective, is working on his next novel. He now suffers from writer's block, and is a widowed father raising his daughter, Holly (Allison Balson).","","",""
Beverly Hills Cop II,1987,100,Action,6.5,Tony Scott,Danilo Bach,Paul Reiser,Allen Garfield,Gilbert R. Hill,Ronny Cox,"\"Beverly Hills Police Captain Andrew Bogomil, Detective Billy Rosewood, and Sergeant John Taggart are trying to figure out who is behind the \"\"Alphabet Crimes","\"\" a series of mostly high end store robberies distinguished by their monogrammed envelopes with an alphabetical sequence the assailants leave behind. Complicating matters is the new \"\"political\"\" state of the Beverly Hills Police Department",headed by incompetent and verbally abusive new police chief Harold Lutz,who is doing everything he can to stay on Mayor Ted Egan's good side. Unimpressed when Rosewood calls the FBI to help solve the case
